"","movieId","tagId","relevance","name","gross","budget","netrevenue"
"681",153,987,0.96575,"Batman Forever",184031112,1e+08,84031112
"682",153,988,0.9835,"Batman Forever",184031112,1e+08,84031112
"683",153,989,0.9515,"Batman Forever",184031112,1e+08,84031112
"684",153,1082,0.97675,"Batman Forever",184031112,1e+08,84031112
"690",155,1119,0.9145,"Beyond Rangoon",5750110,2.3e+07,-17249890
"691",157,800,0.9525,"Canadian Bacon",178104,1.1e+07,-10821896
"692",157,877,0.96225,"Canadian Bacon",178104,1.1e+07,-10821896
"693",158,203,0.93225,"Casper",100328194,5e+07,50328194
"694",158,204,0.9575,"Casper",100328194,5e+07,50328194
"695",158,374,0.9445,"Casper",100328194,5e+07,50328194
"696",158,435,0.99425,"Casper",100328194,5e+07,50328194
"697",159,268,0.9225,"Clockers",13040603,2.5e+07,-11959397
"698",159,331,0.9145,"Clockers",13040603,2.5e+07,-11959397
"699",160,29,0.90275,"Congo",81022101,5e+07,31022101
"700",160,107,0.98375,"Congo",81022101,5e+07,31022101
"701",160,584,0.98775,"Congo",81022101,5e+07,31022101
"702",161,218,0.92925,"Crimson Tide",91400000,5.3e+07,38400000
"703",161,226,0.95075,"Crimson Tide",91400000,5.3e+07,38400000
"704",161,651,0.979,"Crimson Tide",91400000,5.3e+07,38400000
"705",161,724,0.919,"Crimson Tide",91400000,5.3e+07,38400000
"706",161,868,0.9055,"Crimson Tide",91400000,5.3e+07,38400000
"707",161,983,0.98775,"Crimson Tide",91400000,5.3e+07,38400000
"708",161,1020,0.99475,"Crimson Tide",91400000,5.3e+07,38400000
"709",161,1031,0.996,"Crimson Tide",91400000,5.3e+07,38400000
"710",161,1101,0.9305,"Crimson Tide",91400000,5.3e+07,38400000
"716",163,19,0.97675,"Desperado",25625110,7e+06,18625110
"717",163,20,0.90225,"Desperado",25625110,7e+06,18625110
"718",163,447,0.94875,"Desperado",25625110,7e+06,18625110
"719",163,481,0.94325,"Desperado",25625110,7e+06,18625110
"720",163,512,0.919,"Desperado",25625110,7e+06,18625110
"721",163,850,0.91875,"Desperado",25625110,7e+06,18625110
"722",163,981,0.96725,"Desperado",25625110,7e+06,18625110
"723",163,1070,0.94375,"Desperado",25625110,7e+06,18625110
"724",163,1084,0.96575,"Desperado",25625110,7e+06,18625110
"725",163,1085,0.91225,"Desperado",25625110,7e+06,18625110
"726",164,107,0.967,"Devil in a Blue Dress",16030096,2.7e+07,-10969904
"727",164,700,0.952,"Devil in a Blue Dress",16030096,2.7e+07,-10969904
"728",164,1051,0.9045,"Devil in a Blue Dress",16030096,2.7e+07,-10969904
"741",168,590,0.9215,"First Knight",37600435,5.5e+07,-17399565
"742",168,614,0.944,"First Knight",37600435,5.5e+07,-17399565
"743",168,638,0.984,"First Knight",37600435,5.5e+07,-17399565
"744",168,863,0.903,"First Knight",37600435,5.5e+07,-17399565
"745",169,29,0.936,"Free Willy 2: The Adventure Home",30077111,0,30077111
"746",169,374,0.98375,"Free Willy 2: The Adventure Home",30077111,0,30077111
"747",170,94,0.96425,"Hackers",7564000,2e+07,-12436000
"748",170,246,0.94825,"Hackers",7564000,2e+07,-12436000
"749",170,255,0.907,"Hackers",7564000,2e+07,-12436000
"750",170,280,0.9865,"Hackers",7564000,2e+07,-12436000
"751",170,428,0.99175,"Hackers",7564000,2e+07,-12436000
"752",170,484,0.98575,"Hackers",7564000,2e+07,-12436000
"753",170,485,0.99775,"Hackers",7564000,2e+07,-12436000
"754",170,555,0.9615,"Hackers",7564000,2e+07,-12436000
"755",170,1012,0.9585,"Hackers",7564000,2e+07,-12436000
"756",171,37,0.99275,"Jeffrey",3487767,0,3487767
"757",171,425,0.99475,"Jeffrey",3487767,0,3487767
"758",171,426,0.9955,"Jeffrey",3487767,0,3487767
"759",171,518,0.95825,"Jeffrey",3487767,0,3487767
"760",171,828,0.98025,"Jeffrey",3487767,0,3487767
"761",172,280,0.9995,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"762",172,281,0.96175,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"763",172,336,0.9745,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"764",172,337,0.99925,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"765",172,419,0.997,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"766",172,420,0.99575,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"767",172,886,0.97275,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"768",172,887,0.99,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"769",172,889,0.95975,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"770",172,890,0.986,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"771",172,1012,0.986,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"772",172,1087,0.9865,"Johnny Mnemonic",19076000,2.5e+07,-5924000
"773",173,19,0.948,"Judge Dredd",34693481,7e+07,-35306519
"774",173,23,0.997,"Judge Dredd",34693481,7e+07,-35306519
"775",173,108,0.99675,"Judge Dredd",34693481,7e+07,-35306519
"776",173,132,0.9285,"Judge Dredd",34693481,7e+07,-35306519
"777",173,232,0.952,"Judge Dredd",34693481,7e+07,-35306519
"778",173,280,0.94925,"Judge Dredd",34693481,7e+07,-35306519
"779",173,281,0.9485,"Judge Dredd",34693481,7e+07,-35306519
"780",173,336,0.96125,"Judge Dredd",34693481,7e+07,-35306519
"781",173,419,0.9935,"Judge Dredd",34693481,7e+07,-35306519
"782",173,420,0.99575,"Judge Dredd",34693481,7e+07,-35306519
"783",173,447,0.9335,"Judge Dredd",34693481,7e+07,-35306519
"784",173,887,0.97925,"Judge Dredd",34693481,7e+07,-35306519
"785",173,890,0.939,"Judge Dredd",34693481,7e+07,-35306519
"786",173,987,0.9395,"Judge Dredd",34693481,7e+07,-35306519
"787",173,990,0.9225,"Judge Dredd",34693481,7e+07,-35306519
"788",175,253,0.939,"Kids",7417210,1500000,5917210
"789",175,331,0.95625,"Kids",7417210,1500000,5917210
"790",175,443,0.9145,"Kids",7417210,1500000,5917210
"791",175,801,0.95025,"Kids",7417210,1500000,5917210
"792",176,540,0.95275,"Living in Oblivion",1148752,5e+05,648752
"793",177,274,0.96575,"Lord of Illusions",13293081,1.2e+07,1293081
"794",177,287,0.99525,"Lord of Illusions",13293081,1.2e+07,1293081
"795",177,294,0.92375,"Lord of Illusions",13293081,1.2e+07,1293081
"796",177,522,0.94375,"Lord of Illusions",13293081,1.2e+07,1293081
"797",177,956,0.9395,"Lord of Illusions",13293081,1.2e+07,1293081
"798",178,425,0.961,"Love & Human Remains",953755,0,953755
"799",178,426,0.94575,"Love & Human Remains",953755,0,953755
"800",178,613,0.9125,"Love & Human Remains",953755,0,953755
"801",178,846,0.96075,"Love & Human Remains",953755,0,953755
"802",180,230,0.93775,"Mallrats",2122561,6e+06,-3877439
"803",180,577,0.99925,"Mallrats",2122561,6e+06,-3877439
"804",180,702,0.93425,"Mallrats",2122561,6e+06,-3877439
"805",180,1081,1,"Mallrats",2122561,6e+06,-3877439
"806",181,111,0.9445,"Mighty Morphin Power Rangers: The Movie",37804616,1.5e+07,22804616
"807",181,707,0.94575,"Mighty Morphin Power Rangers: The Movie",37804616,1.5e+07,22804616
"808",183,1000,0.95225,"Mute Witness",1204430,2e+06,-795570
"809",183,1020,0.902,"Mute Witness",1204430,2e+06,-795570
"810",183,1025,0.91625,"Mute Witness",1204430,2e+06,-795570
"811",184,1067,0.95375,"Nadja",446934,1e+06,-553066
"812",184,1069,0.97625,"Nadja",446934,1e+06,-553066
"820",186,230,0.96075,"Nine Months",69700000,0,69700000
"821",187,415,0.9145,"Party Girl",472370,150000,322370
"822",187,544,0.9325,"Party Girl",472370,150000,322370
"826",190,270,0.90425,"Safe",512245,1e+06,-487755
"827",190,357,0.9105,"Safe",512245,1e+06,-487755
"832",193,360,0.97875,"Showgirls",20302961,4.5e+07,-24697039
"833",193,730,0.968,"Showgirls",20302961,4.5e+07,-24697039
"834",193,731,0.9045,"Showgirls",20302961,4.5e+07,-24697039
"835",193,732,0.99975,"Showgirls",20302961,4.5e+07,-24697039
"836",193,801,0.94875,"Showgirls",20302961,4.5e+07,-24697039
"837",193,907,0.96075,"Showgirls",20302961,4.5e+07,-24697039
"838",193,911,0.9045,"Showgirls",20302961,4.5e+07,-24697039
"839",193,975,0.98525,"Showgirls",20302961,4.5e+07,-24697039
"840",194,540,0.96325,"Smoke",8349430,7e+06,1349430
"841",194,758,0.9595,"Smoke",8349430,7e+06,1349430
"842",194,972,0.92175,"Smoke",8349430,7e+06,1349430
"843",196,43,0.9995,"Species",60074103,3.5e+07,25074103
"844",196,44,0.9545,"Species",60074103,3.5e+07,25074103
"845",196,45,0.97925,"Species",60074103,3.5e+07,25074103
"846",196,396,0.94325,"Species",60074103,3.5e+07,25074103
"847",196,886,0.9205,"Species",60074103,3.5e+07,25074103
"848",196,887,0.9615,"Species",60074103,3.5e+07,25074103
"849",196,889,0.9355,"Species",60074103,3.5e+07,25074103
"850",196,890,0.95025,"Species",60074103,3.5e+07,25074103
"851",196,942,0.91075,"Species",60074103,3.5e+07,25074103
"853",198,280,0.993,"Strange Days",7919000,4.2e+07,-34081000
"854",198,419,0.987,"Strange Days",7919000,4.2e+07,-34081000
"855",198,420,0.9865,"Strange Days",7919000,4.2e+07,-34081000
"856",198,886,0.945,"Strange Days",7919000,4.2e+07,-34081000
"857",198,887,0.9655,"Strange Days",7919000,4.2e+07,-34081000
"858",198,889,0.96725,"Strange Days",7919000,4.2e+07,-34081000
"859",198,890,0.9495,"Strange Days",7919000,4.2e+07,-34081000
"860",198,1012,0.93125,"Strange Days",7919000,4.2e+07,-34081000
"861",198,1087,0.9765,"Strange Days",7919000,4.2e+07,-34081000
"868",204,19,0.98375,"Under Siege 2: Dark Territory",50024083,6e+07,-9975917
"869",204,447,0.974,"Under Siege 2: Dark Territory",50024083,6e+07,-9975917
"870",204,1038,0.9915,"Under Siege 2: Dark Territory",50024083,6e+07,-9975917
"876",208,19,0.947,"Waterworld",88246220,1.75e+08,-86753780
"877",208,29,0.93925,"Waterworld",88246220,1.75e+08,-86753780
"878",208,48,0.94125,"Waterworld",88246220,1.75e+08,-86753780
"879",208,70,0.94225,"Waterworld",88246220,1.75e+08,-86753780
"880",208,132,0.96725,"Waterworld",88246220,1.75e+08,-86753780
"881",208,288,0.95625,"Waterworld",88246220,1.75e+08,-86753780
"882",208,336,0.95,"Waterworld",88246220,1.75e+08,-86753780
"883",208,337,0.9245,"Waterworld",88246220,1.75e+08,-86753780
"884",208,349,0.941,"Waterworld",88246220,1.75e+08,-86753780
"885",208,419,0.968,"Waterworld",88246220,1.75e+08,-86753780
"886",208,420,0.99025,"Waterworld",88246220,1.75e+08,-86753780
"887",208,694,0.94525,"Waterworld",88246220,1.75e+08,-86753780
"888",208,802,0.9815,"Waterworld",88246220,1.75e+08,-86753780
"889",208,803,0.98125,"Waterworld",88246220,1.75e+08,-86753780
"890",208,887,0.95875,"Waterworld",88246220,1.75e+08,-86753780
"891",208,889,0.9165,"Waterworld",88246220,1.75e+08,-86753780
"892",208,890,0.9445,"Waterworld",88246220,1.75e+08,-86753780
"893",209,833,0.9785,"White Man's Burden",3760515,7e+06,-3239485
"894",210,481,0.97775,"Wild Bill",2167808,3e+07,-27832192
"895",210,1107,0.9535,"Wild Bill",2167808,3e+07,-27832192
"896",212,204,0.97675,"Bushwhacked",7919823,0,7919823
"897",212,588,0.95675,"Bushwhacked",7919823,0,7919823
"902",215,138,0.9545,"Before Sunrise",5535405,2500000,3035405
"903",215,303,0.96225,"Before Sunrise",5535405,2500000,3035405
"904",215,610,0.913,"Before Sunrise",5535405,2500000,3035405
"905",215,613,0.92025,"Before Sunrise",5535405,2500000,3035405
"906",215,614,0.969,"Before Sunrise",5535405,2500000,3035405
"907",215,846,0.9595,"Before Sunrise",5535405,2500000,3035405
"908",215,863,0.96625,"Before Sunrise",5535405,2500000,3035405
"909",215,864,0.98775,"Before Sunrise",5535405,2500000,3035405
"910",215,1008,0.9275,"Before Sunrise",5535405,2500000,3035405
"911",215,1078,0.95575,"Before Sunrise",5535405,2500000,3035405
"912",216,230,0.9845,"Billy Madison",25588750,1e+07,15588750
"913",216,332,0.93775,"Billy Madison",25588750,1e+07,15588750
"914",216,333,0.93025,"Billy Madison",25588750,1e+07,15588750
"915",216,416,0.9805,"Billy Madison",25588750,1e+07,15588750
"916",216,417,0.92275,"Billy Madison",25588750,1e+07,15588750
"917",216,455,0.977,"Billy Madison",25588750,1e+07,15588750
"918",216,505,0.9445,"Billy Madison",25588750,1e+07,15588750
"919",216,533,0.91075,"Billy Madison",25588750,1e+07,15588750
"920",216,879,0.901,"Billy Madison",25588750,1e+07,15588750
"921",216,978,0.916,"Billy Madison",25588750,1e+07,15588750
"922",216,980,0.972,"Billy Madison",25588750,1e+07,15588750
"924",218,201,0.91,"Boys on the Side",23450000,2.1e+07,2450000
"925",218,412,0.9545,"Boys on the Side",23450000,2.1e+07,2450000
"926",218,854,0.908,"Boys on the Side",23450000,2.1e+07,2450000
"927",218,1062,0.9665,"Boys on the Side",23450000,2.1e+07,2450000
"928",218,1116,0.99375,"Boys on the Side",23450000,2.1e+07,2450000
"943",223,230,0.93625,"Clerks",3151130,230000,2921130
"944",223,275,0.93875,"Clerks",3151130,230000,2921130
"945",223,302,0.93125,"Clerks",3151130,230000,2921130
"946",223,303,0.92575,"Clerks",3151130,230000,2921130
"947",223,540,0.97175,"Clerks",3151130,230000,2921130
"948",223,577,0.99875,"Clerks",3151130,230000,2921130
"949",223,616,0.947,"Clerks",3151130,230000,2921130
"950",223,702,0.9485,"Clerks",3151130,230000,2921130
"951",223,742,0.90925,"Clerks",3151130,230000,2921130
"952",223,925,0.95625,"Clerks",3151130,230000,2921130
"953",223,1008,0.906,"Clerks",3151130,230000,2921130
"954",223,1081,1,"Clerks",3151130,230000,2921130
"955",223,1118,0.91025,"Clerks",3151130,230000,2921130
"956",224,377,0.95375,"Don Juan DeMarco",22150451,2.5e+07,-2849549
"957",224,863,0.93175,"Don Juan DeMarco",22150451,2.5e+07,-2849549
"958",224,864,0.93925,"Don Juan DeMarco",22150451,2.5e+07,-2849549
"959",225,107,0.978,"Disclosure",83015089,5.5e+07,28015089
"960",225,251,0.92425,"Disclosure",83015089,5.5e+07,28015089
"961",225,907,0.98075,"Disclosure",83015089,5.5e+07,28015089
"962",227,19,0.95425,"Drop Zone",28720380,4.5e+07,-16279620
"963",227,447,0.971,"Drop Zone",28720380,4.5e+07,-16279620
"964",228,595,0.9325,"Destiny Turns on the Radio",1176982,0,1176982
"965",229,823,0.93675,"Death and the Maiden",2104000,1.2e+07,-9896000
"966",230,22,0.9475,"Dolores Claiborne",24361867,0,24361867
"967",230,323,0.9315,"Dolores Claiborne",24361867,0,24361867
"992",234,107,0.9165,"Exit to Eden",6841570,2.5e+07,-18158430
"993",234,118,0.99625,"Exit to Eden",6841570,2.5e+07,-18158430
"994",234,360,0.9465,"Exit to Eden",6841570,2.5e+07,-18158430
"995",234,625,0.9235,"Exit to Eden",6841570,2.5e+07,-18158430
"996",234,731,0.944,"Exit to Eden",6841570,2.5e+07,-18158430
"997",235,30,0.918,"Ed Wood",5887457,1.8e+07,-12112543
"998",235,135,0.9645,"Ed Wood",5887457,1.8e+07,-12112543
"999",235,341,0.974,"Ed Wood",5887457,1.8e+07,-12112543
"1000",235,536,0.90975,"Ed Wood",5887457,1.8e+07,-12112543
"1001",235,758,0.993,"Ed Wood",5887457,1.8e+07,-12112543
"1002",236,201,0.9085,"French Kiss",38896854,0,38896854
"1003",236,405,0.981,"French Kiss",38896854,0,38896854
"1004",236,450,0.92025,"French Kiss",38896854,0,38896854
"1005",236,613,0.941,"French Kiss",38896854,0,38896854
"1006",236,614,0.94475,"French Kiss",38896854,0,38896854
"1007",236,863,0.928,"French Kiss",38896854,0,38896854
"1008",236,864,0.98875,"French Kiss",38896854,0,38896854
"1009",236,865,0.9955,"French Kiss",38896854,0,38896854
"1010",237,769,0.97725,"Forget Paris",33194500,0,33194500
"1011",237,863,0.9265,"Forget Paris",33194500,0,33194500
"1012",237,864,0.96375,"Forget Paris",33194500,0,33194500
"1013",237,865,0.97675,"Forget Paris",33194500,0,33194500
"1022",240,107,0.996,"Hideaway",12201255,1.5e+07,-2798745
"1023",241,62,0.9085,"Fluke",3987649,1.5e+07,-11012351
"1024",241,316,0.99725,"Fluke",3987649,1.5e+07,-11012351
"1025",241,317,0.97325,"Fluke",3987649,1.5e+07,-11012351
"1026",241,589,0.9615,"Fluke",3987649,1.5e+07,-11012351
"1030",243,374,0.914,"Gordy",3992809,0,3992809
"1031",243,783,0.9025,"Gordy",3992809,0,3992809
"1032",243,1007,0.9475,"Gordy",3992809,0,3992809
"1033",245,795,0.97425,"The Glass Shield",3313633,0,3313633
"1034",245,796,0.98425,"The Glass Shield",3313633,0,3313633
"1041",249,133,0.9745,"Immortal Beloved",9914409,0,9914409
"1042",249,135,0.94525,"Immortal Beloved",9914409,0,9914409
"1043",249,217,0.9785,"Immortal Beloved",9914409,0,9914409
"1044",249,323,0.9015,"Immortal Beloved",9914409,0,9914409
"1045",249,677,0.965,"Immortal Beloved",9914409,0,9914409
"1046",249,684,0.969,"Immortal Beloved",9914409,0,9914409
"1051",252,201,0.983,"I.Q.",26372663,2.5e+07,1372663
"1052",252,388,0.919,"I.Q.",26372663,2.5e+07,1372663
"1053",252,415,0.91025,"I.Q.",26372663,2.5e+07,1372663
"1054",252,614,0.958,"I.Q.",26372663,2.5e+07,1372663
"1055",252,863,0.92225,"I.Q.",26372663,2.5e+07,1372663
"1056",252,864,0.986,"I.Q.",26372663,2.5e+07,1372663
"1057",252,865,0.99675,"I.Q.",26372663,2.5e+07,1372663
"1058",253,22,0.9595,"Interview with the Vampire: The Vampire Chronicles",105264608,6e+07,45264608
"1059",253,538,0.974,"Interview with the Vampire: The Vampire Chronicles",105264608,6e+07,45264608
"1060",253,1067,0.9965,"Interview with the Vampire: The Vampire Chronicles",105264608,6e+07,45264608
"1061",253,1069,0.9995,"Interview with the Vampire: The Vampire Chronicles",105264608,6e+07,45264608
"1062",254,3,0.948,"Jefferson in Paris",2474000,1.4e+07,-11526000
"1063",254,928,0.92525,"Jefferson in Paris",2474000,1.4e+07,-11526000
"1064",256,74,0.98125,"Junior",36763355,6e+07,-23236645
"1065",256,230,0.92075,"Junior",36763355,6e+07,-23236645
"1066",257,293,0.90075,"Just Cause",36853222,0,36853222
"1067",257,597,0.94475,"Just Cause",36853222,0,36853222
"1068",257,598,0.972,"Just Cause",36853222,0,36853222
"1069",257,1070,0.90575,"Just Cause",36853222,0,36853222
"1109",261,22,0.95525,"Little Women",50083616,1.5e+07,35083616
"1110",261,375,0.97475,"Little Women",50083616,1.5e+07,35083616
"1111",261,439,0.9385,"Little Women",50083616,1.5e+07,35083616
"1114",263,936,0.95225,"Ladybird Ladybird",152457,0,152457
"1123",266,121,0.91375,"Legends of the Fall",66638883,3e+07,36638883
"1124",266,167,0.9445,"Legends of the Fall",66638883,3e+07,36638883
"1125",266,212,0.94125,"Legends of the Fall",66638883,3e+07,36638883
"1126",266,348,0.90025,"Legends of the Fall",66638883,3e+07,36638883
"1127",266,359,0.92975,"Legends of the Fall",66638883,3e+07,36638883
"1128",266,375,0.95,"Legends of the Fall",66638883,3e+07,36638883
"1129",266,614,0.946,"Legends of the Fall",66638883,3e+07,36638883
"1130",266,749,0.99675,"Legends of the Fall",66638883,3e+07,36638883
"1131",267,230,0.932,"Major Payne",29412050,0,29412050
"1132",267,417,0.901,"Major Payne",29412050,0,29412050
"1133",268,335,0.94975,"Little Odessa",1095885,2300000,-1204115
"1135",270,614,0.976,"Love Affair",18250211,6e+07,-41749789
"1136",270,864,0.9035,"Love Affair",18250211,6e+07,-41749789
"1137",271,27,0.9795,"Losing Isaiah",7603766,1.7e+07,-9396234
"1138",271,671,0.9815,"Losing Isaiah",7603766,1.7e+07,-9396234
"1149",274,195,0.97125,"Man of the House",40070995,0,40070995
"1150",275,210,0.991,"Mixed Nuts",6798240,1.5e+07,-8201760
"1151",275,513,0.962,"Mixed Nuts",6798240,1.5e+07,-8201760
"1152",276,922,0.97275,"Milk Money",18137661,0,18137661
"1153",277,210,0.95075,"Miracle on 34th Street",17193886,0,17193886
"1154",277,513,0.95775,"Miracle on 34th Street",17193886,0,17193886
"1155",277,849,0.97425,"Miracle on 34th Street",17193886,0,17193886
"1156",278,545,0.9305,"Miami Rhapsody",5221281,0,5221281
"1157",278,846,0.954,"Miami Rhapsody",5221281,0,5221281
"1158",280,41,0.98375,"Murder in the First",17382000,0,17382000
"1159",280,258,0.902,"Murder in the First",17382000,0,17382000
"1160",280,391,0.902,"Murder in the First",17382000,0,17382000
"1161",280,598,0.929,"Murder in the First",17382000,0,17382000
"1162",280,813,0.938,"Murder in the First",17382000,0,17382000
"1163",281,931,0.9955,"Nobody's Fool",563358,0,563358
"1164",282,323,0.9085,"Nell",33683817,3.1e+07,2683817
"1165",283,185,0.9335,"New Jersey Drive",3565508,5e+06,-1434492
"1166",283,702,0.994,"New Jersey Drive",3565508,5e+06,-1434492
"1171",288,169,0.975,"Natural Born Killers",50282766,3.4e+07,16282766
"1172",288,253,0.9535,"Natural Born Killers",50282766,3.4e+07,16282766
"1173",288,452,0.92125,"Natural Born Killers",50282766,3.4e+07,16282766
"1174",288,463,0.9855,"Natural Born Killers",50282766,3.4e+07,16282766
"1175",288,858,0.93025,"Natural Born Killers",50282766,3.4e+07,16282766
"1176",288,877,0.914,"Natural Born Killers",50282766,3.4e+07,16282766
"1177",288,878,0.9045,"Natural Born Killers",50282766,3.4e+07,16282766
"1178",288,903,0.9545,"Natural Born Killers",50282766,3.4e+07,16282766
"1179",288,1084,0.99,"Natural Born Killers",50282766,3.4e+07,16282766
"1180",288,1085,0.9895,"Natural Born Killers",50282766,3.4e+07,16282766
"1181",288,1089,0.93175,"Natural Born Killers",50282766,3.4e+07,16282766
"1182",289,299,0.99,"Only You",20042048,0,20042048
"1183",289,613,0.9035,"Only You",20042048,0,20042048
"1184",289,614,0.913,"Only You",20042048,0,20042048
"1185",289,858,0.977,"Only You",20042048,0,20042048
"1186",289,863,0.92,"Only You",20042048,0,20042048
"1187",289,864,0.9855,"Only You",20042048,0,20042048
"1188",289,865,0.97975,"Only You",20042048,0,20042048
"1189",289,866,0.91775,"Only You",20042048,0,20042048
"1199",292,195,0.9045,"Outbreak",67823573,5e+07,17823573
